"Env","State","Distance","Type"
0.041122244488978,0.134855157207242,0.00053684120643261,1
0.0418436873747495,0.12207356971205,0.0134331077922355,1
0.042565130260521,0.116811859640999,0.0193373678635263,1
0.0432865731462926,0.112976830281739,0.0238991338225477,1
0.0440080160320641,0.109865311633064,0.0277752961316929,1
0.0447294589178357,0.107210366441737,0.0312161032134067,1
0.0454509018036072,0.104876558267128,0.0343489383087463,1
0.0461723446893788,0.102784033498503,0.0372491408649955,1
0.0468937875751503,0.100881070817739,0.0399656551768499,1
0.0476152304609218,0.0991319247041907,0.0425324062964952,1
0.0483366733466934,0.0975106847817889,0.0449740549443662,1
0.0490581162324649,0.0959978701657344,0.0473091938853937,1
0.0497795591182365,0.094578403307295,0.0495522523082972,1
0.050501002004008,0.0932403365880992,0.0517146943925593,1
0.0512224448897796,0.0919740158949785,0.0538058076781146,1
0.0519438877755511,0.0907715108992429,0.0558332407967988,1
0.0526653306613226,0.0896262150024586,0.0578033815810442,1
0.0533867735470942,0.0885325570493587,0.059721629906108,1
0.0541082164328657,0.087485788893977,0.061592599013011,1
0.0548296593186373,0.0864818257887418,0.0634202669727254,1
0.0555511022044088,0.0855171243958237,0.0652080926011938,1
0.0562725450901804,0.0845885881310407,0.0669591055203629,1
0.0569939879759519,0.083693492717748,0.0686759770822709,1
0.0577154308617234,0.0828294269214744,0.070361076903289,1
0.058436873747495,0.0819942448503646,0.0720165184236759,1
0.0591583166332665,0.0811860271810073,0.0736441959891247,1
0.0598797595190381,0.0804030493527824,0.0752458153062578,1
0.0606012024048096,0.0796437552611118,0.0768229186641018,1
0.0613226452905812,0.078906735332481,0.0783769059806149,1
0.0620440881763527,0.0781907081225413,0.0799090524890248,1
0.0627655310621242,0.0774945047704585,0.0814205236972389,1
0.0634869739478958,0.07681705578674,0.0829123881171963,1
0.0642084168336673,0.0761573797610935,0.0843856281574557,1
0.0649298597194389,0.0755145736606554,0.0858411494928825,1
0.0656513026052104,0.0748878044537209,0.0872797891638131,1
0.066372745490982,0.0742763018446501,0.0887023226090937,1
0.0670941883767535,0.0736793519453612,0.0901094697996265,1
0.067815631262525,0.0730962917403022,0.0915019006091275,1
0.0685370741482966,0.0725265042269009,0.0928802395349062,1
0.0692585170340681,0.0719694141336601,0.0942450698622751,1
0.0699799599198397,0.071424484134357,0.0955969373506708,1
0.0707014028056112,0.0708912114900487,0.0969363535069405,1
0.0714228456913828,0.070369125061412,0.0982637985009203,1
0.0721442885771543,0.0698577826428353,0.0995797237699349,1
0.0728657314629258,0.069356768577029,0.100884554351835,1
0.0735871743486974,0.068865691615011,0.102178690980362,1
0.0743086172344689,0.0683841829914025,0.103462511971757,1
0.0750300601202405,0.0679118946892228,0.104736374927494,1
0.075751503006012,0.0674484978719405,0.106000618274542,1
0.0764729458917836,0.0669936814635587,0.107255562661721,1
0.0771943887775551,0.0665471508600587,0.108501512228237,1
0.0779158316633266,0.0661086267577033,0.109738755758397,1
0.0786372745490982,0.065677844085548,0.110967567734754,1
0.0793587174348697,0.0652545510310926,0.112188209300359,1
0.0800801603206413,0.0648385081493687,0.113400929139549,1
0.0808016032064128,0.0644294875469252,0.114605964285521,1
0.0815230460921844,0.0640272721331873,0.115803540861995,1
0.0822444889779559,0.0636316549325405,0.116993874765428,1
0.0829659318637274,0.0632424384512496,0.118177172293477,1
0.083687374749499,0.0628594340939852,0.119353630724819,1
0.0844088176352705,0.0624824616253089,0.120523438854823,1
0.0851302605210421,0.0621113486719699,0.121686777491136,1
0.0858517034068136,0.0617459302623167,0.122843819912761,1
0.0865731462925852,0.061386048399505,0.123994732295877,1
0.0872945891783567,0.0610315516655378,0.125139674109287,1
0.0880160320641283,0.0606822948534689,0.1262787984821,1
0.0887374749498998,0.0603381386253705,0.127412252545994,1
0.0894589178356713,0.0599989491939047,0.128540177754167,1
0.0901803607214429,0.0596645980255457,0.129662710178886,1
0.0909018036072144,0.0593349615636913,0.130779980789368,1
0.091623246492986,0.0590099209700638,0.131892115711553,1
0.0923446893787575,0.0586893618829548,0.132999236471188,1
0.093066132264529,0.0583731741909978,0.134101460221506,1
0.0937875751503006,0.0580612518212726,0.135198899956696,1
0.0945090180360721,0.0577534925406543,0.136291664712204,1
0.0952304609218437,0.0574497977694132,0.137379859752868,1
0.0959519038076152,0.0571500724061598,0.138463586749752,1
0.0966733466933868,0.0568542246633073,0.139542943946525,1
0.0973947895791583,0.0565621659122927,0.140618026316106,1
0.0981162324649298,0.0562738105378637,0.141688925708265,1
0.0988376753507014,0.0559890758007926,0.142755730988828,1
0.0995591182364729,0.055707881708434,0.143818528171032,1
0.100280561122244,0.055430150892588,0.144877400539588,1
0.101002004008016,0.0551558084941739,0.145932428767923,1
0.101723446893788,0.054884782054259,0.146983691029069,1
0.102444889779559,0.0546170014110223,0.148031263100599,1
0.103166332665331,0.0543523986022649,0.149075218464001,1
0.103887775551102,0.0540909077731088,0.150115628398847,1
0.104609218436874,0.0538324650885524,0.151152562072091,1
0.105330661322645,0.0535770086505768,0.152186086622778,1
0.106052104208417,0.0533244784195175,0.153216267242484,1
0.106773547094188,0.0530748161394381,0.154243167251707,1
0.10749498997996,0.0528279652672628,0.155266848172485,1
0.108216432865731,0.0525838709054384,0.156287369797456,1
0.108937875751503,0.0523424797379159,0.157304790255557,1
0.109659318637275,0.0521037399692556,0.158319166074589,1
0.110380761523046,0.0518676012666714,0.159330552240791,1
0.111102204408818,0.0516340147048444,0.160339002255635,1
0.111823647294589,0.0514029327133482,0.161344568189961,1
0.112545090180361,0.0511743090265349,0.162347300735632,1
0.113266533066132,0.0509480986357463,0.163347249254827,1
0.113987975951904,0.0507242577437179,0.164344461827115,1
0.114709418837675,0.0505027437210577,0.165338985294417,1
0.115430861723447,0.0502835150646841,0.166330865303987,1
0.116152304609218,0.0500665313581178,0.167320146349502,1
0.11687374749499,0.0498517532335289,0.168306871810369,1
0.117595190380762,0.0496391423354454,0.169291083989344,1
0.118316633266533,0.0494286612860355,0.170272824148546,1
0.119038076152305,0.0492202736518821,0.17125213254395,1
0.119759519038076,0.0490139439121729,0.172229048458438,1
0.120480961923848,0.0488096374282325,0.173203610233475,1
0.121202404809619,0.0486073204143297,0.174175855299493,1
0.121923847695391,0.0484069599096947,0.175145820205031,1
0.122645290581162,0.0482085237516873,0.176113540644695,1
0.123366733466934,0.0480119805500577,0.177079051486013,1
0.124088176352705,0.0478172996622479,0.178042386795205,1
0.124809619238477,0.047624451169682,0.179003579861961,1
0.125531062124248,0.0474334058549988,0.179962663223234,1
0.12625250501002,0.0472441351801809,0.180919668686126,1
0.126973947895792,0.0470566112655379,0.181874627349888,1
0.127695390781563,0.0468708068695051,0.182827569627091,1
0.128416833667335,0.0466866953692169,0.183778525263989,1
0.129138276553106,0.0465042507418224,0.184727523360132,1
0.129859719438878,0.0463234475465065,0.18567459238724,1
0.130581162324649,0.0461442609071858,0.186619760207388,1
0.131302605210421,0.0459666664958492,0.187563054090527,1
0.132024048096192,0.0457906405165129,0.188504500731369,1
0.132745490981964,0.045616159689764,0.189444126265664,1
0.133466933867735,0.0454432012378662,0.190381956285896,1
0.134188376753507,0.0452717428704027,0.19131801585643,1
0.134909819639279,0.0451017627704337,0.192252329528116,1
0.13563126252505,0.0449332395811462,0.19318492135239,1
0.136352705410822,0.0447661523929739,0.194115814894891,1
0.137074148296593,0.0446004807311696,0.195045033248601,1
0.137795591182365,0.0444362045438089,0.195972599046542,1
0.138517034068136,0.0442733041902078,0.196898534474046,1
0.139238476953908,0.0441117604297384,0.197822861280607,1
0.139959919839679,0.0439515544110235,0.198745600791342,1
0.140681362725451,0.0437926676614977,0.19966677391807,1
0.141402805611222,0.0436350820773179,0.200586401170027,1
0.142124248496994,0.04347877991361,0.201504502664233,1
0.142845691382766,0.0433237437750387,0.202421098135519,1
0.143567134268537,0.0431699566066865,0.203336206946237,1
0.144288577154309,0.0430174016852308,0.204249848095654,1
0.14501002004008,0.0428660626104062,0.20516204022905,1
0.145731462925852,0.0427159232967431,0.206072801646528,1
0.146452905811623,0.0425669679655686,0.206982150311551,1
0.147174348697395,0.0424191811372626,0.207890103859209,1
0.147895791583166,0.0422725476237583,0.208796679604234,1
0.148617234468938,0.0421270525212773,0.209701894548765,1
0.149338677354709,0.0419826812032907,0.210605765389884,1
0.150060120240481,0.0418394193136989,0.211508308526911,1
0.150781563126252,0.0416972527602205,0.21240954006849,1
0.151503006012024,0.0415561677079829,0.213309475839461,1
0.152224448897796,0.041416150573308,0.214208131387524,1
0.152945891783567,0.0412771880176848,0.215105521989708,1
0.153667334669339,0.0411392669419232,0.216001662658651,1
0.15438877755511,0.0410023744804815,0.216896568148697,1
0.155110220440882,0.040866497995962,0.217790252961813,1
0.155831663326653,0.0407316250737687,0.218682731353341,1
0.156553106212425,0.0405977435169207,0.21957401733758,1
0.157274549098196,0.040464841341017,0.220464124693214,1
0.157995991983968,0.0403329067693467,0.221353066968579,1
0.158717434869739,0.0402019282281386,0.222240857486792,1
0.159438877755511,0.0400718943419483,0.223127509350728,1
0.160160320641283,0.0399427939291744,0.224013035447864,1
0.160881763527054,0.0398146159977022,0.224897448454986,1
0.161603206412826,0.0396873497406694,0.225780760842767,1
0.162324649298597,0.0395609845323497,0.226662984880226,1
0.163046092184369,0.039435509924151,0.227544132639055,1
0.16376753507014,0.0393109156407231,0.228424215997839,1
0.164488977955912,0.039187191576173,0.229303246646157,1
0.165210420841683,0.0390643277903828,0.230181236088578,1
0.165931863727455,0.0389423145054277,0.231058195648546,1
0.166653306613226,0.03882114210209,0.231934136472168,1
0.167374749498998,0.0387008011164675,0.232809069531898,1
0.16809619238477,0.0385812822366714,0.233683005630126,1
0.168817635270541,0.0384625762996123,0.234555955402676,1
0.169539078156313,0.0383446742878703,0.235427929322213,1
0.170260521042084,0.0382275673266482,0.236298937701561,1
0.170981963927856,0.0381112466808031,0.237168990696936,1
0.171703406813627,0.0379957037519558,0.238038098311101,1
0.172424849699399,0.0378809300756742,0.238906270396436,1
0.17314629258517,0.0377669173187293,0.239773516657936,1
0.173867735470942,0.0376536572764215,0.240639846656128,1
0.174589178356713,0.037541141869974,0.241505269809923,1
0.175310621242485,0.0374293631439932,0.242369795399391,1
0.176032064128257,0.0373183132639917,0.243233432568473,1
0.176753507014028,0.0372079845139742,0.24409619032762,1
0.1774749498998,0.0370983692940833,0.244958077556376,1
0.178196392785571,0.0369894601183029,0.245819103005891,1
0.178917835671343,0.0368812496122187,0.246679275301379,1
0.179639278557114,0.0367737305108342,0.247538602944514,1
0.180360721442886,0.0366668956564381,0.24839709431577,1
0.181082164328657,0.0365607379965256,0.249254757676705,1
0.181803607214429,0.0364552505817685,0.25011160117219,1
0.1825250501002,0.036350426564034,0.250967632832589,1
0.183246492985972,0.0362462591944519,0.251822860575887,1
0.183967935871743,0.0361427418215268,0.252677292209763,1
0.184689378757515,0.0360398678892955,0.253530935433622,1
0.185410821643287,0.0359376309355273,0.25438379784058,1
0.186132264529058,0.0358360245899669,0.255235886919398,1
0.18685370741483,0.0357350425726187,0.256087210056375,1
0.187575150300601,0.0356346786920695,0.256937774537199,1
0.188296593186373,0.0355349268438518,0.257787587548759,1
0.189018036072144,0.0354357810088432,0.258636656180903,1
0.189739478957916,0.0353372352517034,0.259484987428177,1
0.190460921843687,0.0352392837193464,0.260332588191507,1
0.191182364729459,0.0351419206394473,0.261179465279853,1
0.19190380761523,0.0350451403189833,0.262025625411828,1
0.192625250501002,0.0349489371428066,0.262871075217272,1
0.193346693386774,0.0348533055722504,0.263715821238802,1
0.194068136272545,0.0347582401437647,0.264559869933323,1
0.194789579158317,0.0346637354675833,0.265403227673506,1
0.195511022044088,0.0345697862264197,0.266245900749237,1
0.19623246492986,0.0344763871741919,0.267087895369031,1
0.196953907815631,0.034383533134775,0.267929217661419,1
0.197675350701403,0.0342912190007808,0.268769873676305,1
0.198396793587174,0.034199439732364,0.269609869386293,1
0.199118236472946,0.0341081903560545,0.270449210687985,1
0.199839679358717,0.034017465963614,0.271287903403258,1
0.200561122244489,0.0339272617109179,0.272125953280502,1
0.20128256513026,0.0338375728168605,0.272963365995848,1
0.202004008016032,0.0337483945622833,0.273800147154358,1
0.202725450901804,0.0336597222889269,0.274636302291194,1
0.203446893787575,0.0335715513984033,0.275471836872767,1
0.204168336673347,0.0334838773511915,0.276306756297856,1
0.204889779559118,0.0333966956656526,0.277141065898711,1
0.20561122244489,0.0333100019170664,0.277974770942128,1
0.206332665330661,0.033223791736687,0.278807876630502,1
0.207054108216433,0.0331380608108188,0.279640388102867,1
0.207775551102204,0.0330528048799106,0.280472310435904,1
0.208496993987976,0.0329680197376686,0.281303648644937,1
0.209218436873747,0.0328837012301875,0.282134407684905,1
0.209939879759519,0.0327998452550992,0.282964592451319,1
0.210661322645291,0.0327164477607382,0.283794207781192,1
0.211382765531062,0.0326335047453245,0.284623258453962,1
0.212104208416834,0.0325510122561622,0.285451749192386,1
0.212825651302605,0.0324689663888543,0.286279684663425,1
0.213547094188377,0.0323873632865337,0.287107069479109,1
0.214268537074148,0.0323061991391079,0.287933908197379,1
0.21498997995992,0.0322254701825203,0.288760205322926,1
0.215711422845691,0.0321451726980246,0.289585965308001,1
0.216432865731463,0.0320653030114745,0.290411192553218,1
0.217154308617234,0.0319858574926262,0.291235891408338,1
0.217875751503006,0.031906832554455,0.292060066173037,1
0.218597194388778,0.0318282246524852,0.292883721097663,1
0.219318637274549,0.0317500302841324,0.29370686038398,1
0.220040080160321,0.0316722459880588,0.294529488185888,1
0.220761523046092,0.0315948683435408,0.295351608610144,1
0.221482965931864,0.031517893969848,0.296173225717059,1
0.222204408817635,0.0314413195256352,0.296994343521185,1
0.222925851703407,0.0313651417083444,0.297814965991992,1
0.223647294589178,0.0312893572536191,0.298635097054528,1
0.22436873747495,0.0312139629347294,0.299454740590071,1
0.225090180360721,0.031138955562007,0.300273900436768,1
0.225811623246493,0.0310643319822923,0.30109258039026,1
0.226533066132265,0.0309900890783898,0.301910784204299,1
0.227254509018036,0.0309162237685354,0.30272851559135,1
0.227975951903808,0.0308427330058719,0.303545778223188,1
0.228697394789579,0.0307696137779352,0.304362575731479,1
0.229418837675351,0.0306968631061495,0.305178911708353,1
0.230140280561122,0.0306244780453316,0.305994789706966,1
0.230861723446894,0.0305524556832041,0.306810213242053,1
0.231583166332665,0.0304807931399179,0.307625185790471,1
0.232304609218437,0.0304094875675824,0.308439710791729,1
0.233026052104208,0.0303385361498052,0.309253791648518,1
0.23374749498998,0.0302679361012391,0.310067431727218,1
0.234468937875751,0.0301976846671375,0.310880634358413,1
0.235190380761523,0.0301277791229178,0.311693402837377,1
0.235911823647295,0.0300582167737327,0.312505740424573,1
0.236633266533066,0.0299889949540479,0.313317650346125,1
0.237354709418838,0.029920111027229,0.314129135794296,1
0.238076152304609,0.0298515623851342,0.314940199927945,1
0.238797595190381,0.0297833464477144,0.315750845872989,1
0.239519038076152,0.029715460662621,0.316561076722849,1
0.240240480961924,0.0296479025048192,0.317370895538888,1
0.240961923847695,0.0295806694762094,0.318180305350848,1
0.241683366733467,0.0295137591052535,0.318989309157275,1
0.242404809619238,0.0294471689466092,0.319797909925933,1
0.24312625250501,0.0293808965807696,0.320606110594223,1
0.243847695390782,0.0293149396137089,0.321413914069583,1
0.244569138276553,0.0292492956765345,0.322221323229889,1
0.245290581162325,0.0291839624251448,0.323028340923843,1
0.246012024048096,0.029118937539893,0.323834969971362,1
0.246733466933868,0.0290542187252557,0.324641213163954,1
0.247454909819639,0.0289898037095084,0.325447073265093,1
0.248176352705411,0.028925690244405,0.326252553010585,1
0.248897795591182,0.0288618761048638,0.327057655108927,1
0.249619238476954,0.0287983590886578,0.327862382241662,1
0.250340681362725,0.0287351370161107,0.328666737063731,1
0.251062124248497,0.0286722077297978,0.329470722203814,1
0.251783567134269,0.0286095690942514,0.330274340264669,1
0.25250501002004,0.0285472189956714,0.331077593823461,1
0.253226452905812,0.0284851553416407,0.331880485432097,1
0.253947895791583,0.028423376060845,0.332683017617541,1
0.254669338677355,0.0283618791027969,0.333485192882132,1
0.255390781563126,0.0283006624375651,0.334287013703901,1
0.256112224448898,0.0282397240555074,0.335088482536871,1
0.256833667334669,0.0281790619670082,0.335889601811366,1
0.257555110220441,0.0281186742022202,0.336690373934302,1
0.258276553106212,0.02805855881081,0.337490801289488,1
0.258997995991984,0.0279987138617083,0.338290886237904,1
0.259719438877756,0.0279391374428633,0.339090631117996,1
0.260440881763527,0.0278798276609983,0.339890038245947,1
0.261162324649299,0.0278207826413738,0.340689109915956,1
0.26188376753507,0.0277620005275518,0.341487848400509,1
0.262605210420842,0.0277034794811656,0.342286255950646,1
0.263326653306613,0.0276452176816915,0.343084334796222,1
0.264048096192385,0.0275872133262254,0.343882087146168,1
0.264769539078156,0.0275294646292619,0.344679515188743,1
0.265490981963928,0.0274719698224776,0.345476621091791,1
0.266212424849699,0.0274147271545168,0.34627340700298,1
0.266933867735471,0.0273577348907816,0.347069875050053,1
0.267655310621242,0.027300991313224,0.347866027341063,1
0.268376753507014,0.0272444947201426,0.348661865964613,1
0.269098196392786,0.027188243425981,0.349457392990085,1
0.269819639278557,0.0271322357611299,0.350252610467874,1
0.270541082164329,0.0270764700717324,0.351047520429609,1
0.2712625250501,0.0270209447194919,0.35184212488838,1
0.271983967935872,0.0269656580814829,0.352636425838955,1
0.272705410821643,0.0269106085499649,0.353430425257996,1
0.273426853707415,0.0268557945321986,0.354224125104274,1
0.274148296593186,0.0268012144502653,0.355017527318877,1
0.274869739478958,0.026746866740889,0.355810633825419,1
0.275591182364729,0.0266927498552605,0.35660344653024,1
0.276312625250501,0.026638862258865,0.357395967322611,1
0.277034068136273,0.0265852024313114,0.358188198074932,1
0.277755511022044,0.026531768866165,0.358980140642922,1
0.278476953907816,0.0264785600707816,0.359771796865819,1
0.279198396793587,0.0264255745661448,0.360563168566564,1
0.279919839679359,0.0263728108867055,0.361354257551989,1
0.28064128256513,0.0263202675802238,0.362145065613004,1
0.281362725450902,0.0262679432076125,0.362935594524775,1
0.282084168336673,0.026215836342784,0.363725846046907,1
0.282805611222445,0.0261639455724987,0.364515821923616,1
0.283527054108216,0.0261122694962153,0.365305523883909,1
0.284248496993988,0.0260608067259442,0.36609495364175,1
0.284969939879759,0.0260095558861021,0.366884112896231,1
0.285691382765531,0.0259585156133689,0.367673003331743,1
0.286412825651303,0.0259076845565472,0.368461626618135,1
0.287134268537074,0.0258570613764229,0.369249984410879,1
0.287855711422846,0.0258066447456281,0.370038078351231,1
0.288577154308617,0.0257564333485066,0.370825910066385,1
0.289298597194389,0.0257064258809802,0.371613481169636,1
0.29002004008016,0.0256566210504173,0.372400793260524,1
0.290741482965932,0.0256070175755041,0.373187847924995,1
0.291462925851703,0.025557614186116,0.373974646735545,1
0.292184368737475,0.0255084096231924,0.374761191251366,1
0.292905811623246,0.0254594026386124,0.375547483018497,1
0.293627254509018,0.0254105919950718,0.376333523569963,1
0.29434869739479,0.0253619764659633,0.37711931442592,1
0.295070140280561,0.0253135548352564,0.377904857093789,1
0.295791583166333,0.0252653258973808,0.3786901530684,1
0.296513026052104,0.0252172884571097,0.379475203832126,1
0.297234468937876,0.0251694413294463,0.380260010855015,1
0.297955911823647,0.0251217833395105,0.381044575594923,1
0.298677354709419,0.025074313322428,0.381828899497648,1
0.29939879759519,0.0250270301232204,0.382612983997053,1
0.300120240480962,0.0249799325966972,0.383396830515199,1
0.300841683366733,0.0249330196073489,0.384180440462468,1
0.301563126252505,0.0248862900292415,0.384963815237683,1
0.302284569138277,0.0248397427459129,0.385746956228239,1
0.303006012024048,0.0247933766502703,0.386529864810216,1
0.30372745490982,0.0247471906444888,0.387312542348498,1
0.304448897795591,0.0247011836399118,0.388094990196899,1
0.305170340681363,0.0246553545569523,0.388877209698267,1
0.305891783567134,0.024609702324996,0.38965920218461,1
0.306613226452906,0.0245642258823051,0.390440968977198,1
0.307334669338677,0.0245189241759236,0.391222511386686,1
0.308056112224449,0.0244737961615843,0.392003830713213,1
0.30877755511022,0.024428840803616,0.392784928246519,1
0.309498997995992,0.024384057074853,0.393565805266048,1
0.310220440881763,0.0243394439565451,0.394346463041057,1
0.310941883767535,0.0242950004382688,0.395126902830716,1
0.311663326653307,0.0242507255178401,0.395907125884218,1
0.312384769539078,0.024206618201228,0.396687133440872,1
0.31310621242485,0.0241626775024691,0.397466926730215,1
0.313827655310621,0.0241189024435837,0.3982465069721,1
0.314549098196393,0.0240752920544926,0.399025875376802,1
0.315270541082164,0.0240318453729348,0.399805033145113,1
0.315991983967936,0.0239885614443871,0.400583981468436,1
0.316713426853707,0.0239454393219838,0.401362721528881,1
0.317434869739479,0.0239024780664377,0.402141254499359,1
0.31815631262525,0.0238596767459625,0.402919581543673,1
0.318877755511022,0.0238170344361953,0.403697703816608,1
0.319599198396794,0.0237745502201214,0.404475622464026,1
0.320320641282565,0.0237322231879985,0.405253338622948,1
0.321042084168337,0.0236900524372832,0.406030853421647,1
0.321763527054108,0.0236480370725576,0.406808167979732,1
0.32248496993988,0.023606176205457,0.407585283408236,1
0.323206412825651,0.0235644689545987,0.408362200809696,1
0.323927855711423,0.0235229144455114,0.409138921278244,1
0.324649298597194,0.0234815118105659,0.409915445899681,1
0.325370741482966,0.023440260188906,0.410691775751566,1
0.326092184368737,0.0233991587263809,0.411467911903293,1
0.326813627254509,0.0233582065754781,0.412243855416168,1
0.327535070140281,0.0233174028952572,0.413019607343495,1
0.328256513026052,0.0232767468512843,0.413795168730647,1
0.328977955911824,0.0232362376155676,0.414570540615144,1
0.329699398797595,0.0231958743664936,0.415345724026734,1
0.330420841683367,0.0231556562887641,0.41612071998746,1
0.331142284569138,0.0231155825733335,0.41689552951174,1
0.33186372745491,0.0230756524173477,0.417670153606438,1
0.332585170340681,0.0230358650240835,0.418444593270937,1
0.333306613226453,0.0229962196028878,0.41921884949721,1
0.334028056112224,0.0229567153691191,0.419992923269891,1
0.334749498997996,0.0229173515440883,0.420766815566343,1
0.335470941883768,0.0228781273550009,0.42154052735673,1
0.336192384769539,0.0228390420349003,0.422314059604085,1
0.336913827655311,0.0228000948226103,0.423087413264373,1
0.337635270541082,0.0227612849626802,0.423860589286564,1
0.338356713426854,0.0227226117053288,0.424633588612693,1
0.339078156312625,0.0226840743063906,0.425406412177931,1
0.339799599198397,0.022645672027261,0.426179060910642,1
0.340521042084168,0.0226074041348439,0.426951535732453,1
0.34124248496994,0.0225692699014986,0.427723837558315,1
0.341963927855711,0.0225312686049875,0.428495967296564,1
0.342685370741483,0.0224933995284255,0.429267925848982,1
0.343406813627254,0.0224556619602283,0.430039714110861,1
0.344128256513026,0.0224180551940628,0.430811332971059,1
0.344849699398798,0.0223805785287969,0.431582783312061,1
0.345571142284569,0.0223432312684509,0.432354066010039,1
0.346292585170341,0.022306012722149,0.433125181934909,1
0.347014028056112,0.0222689222040707,0.433896131950388,1
0.347735470941884,0.0222319590334044,0.43466691691405,1
0.348456913827655,0.0221951225342997,0.435437537677384,1
0.349178356713427,0.0221584120358214,0.436207995085848,1
0.349899799599198,0.0221218268719038,0.436978289978925,1
0.35062124248497,0.0220853663813056,0.437748423190176,1
0.351342685370741,0.0220490299075645,0.438518395547294,1
0.352064128256513,0.0220128167989538,0.439288207872157,1
0.352785571142285,0.0219767264084379,0.440057860980881,1
0.353507014028056,0.0219407580936297,0.440827355683872,1
0.354228456913828,0.0219049112167473,0.441596692785875,1
0.354949899799599,0.0218691851445724,0.442365873086027,1
0.355671342685371,0.0218335792484076,0.443134897377908,1
0.356392785571142,0.021798092904036,0.443903766449587,1
0.357114228456914,0.0217627254916797,0.444672481083674,1
0.357835671342685,0.0217274763959597,0.445441042057369,1
0.358557114228457,0.0216923450058558,0.446209450142507,1
0.359278557114228,0.0216573307146671,0.446977706105606,1
0.36,0.0216224329199732,0.44774581070792,1
